,timestamp,c,curr_phase,or1,or2,or3,or4,ol1,ol2,ol3,ol4,oPE,oPOG,lidarStatus,_logDuration,_logError
1800,1653059122.7671838,1,right-row-entry,2019,1986,1961,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1801,1653059122.8698463,1,right-row-entry,2019,1986,1961,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1802,1653059122.9714832,1,right-row-entry,2019,1986,1961,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1803,1653059123.0718887,1,right-row-entry,2019,1986,1961,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1804,1653059123.1723397,1,right-row-entry,2019,1986,1961,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1805,1653059123.2727857,1,right-row-entry,2019,1986,1977,120,9998,3428,3416,3434,1,1,normal,9998.0,9998
1806,1653059123.3737805,1,right-row-entry,2019,1986,1977,120,9998,3426,3416,3434,1,1,normal,9998.0,9998
1807,1653059123.4746716,1,right-row-entry,2025,1986,1977,120,9998,3426,3416,3434,1,1,normal,9998.0,9998
1935,1653059136.431133,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1936,1653059136.5315237,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1937,1653059136.6319494,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1938,1653059136.7334485,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1939,1653059136.8350878,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1940,1653059136.93628,1,right-row-entry,2027,1991,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1941,1653059137.0367246,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1942,1653059137.1374657,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1943,1653059137.2380362,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1944,1653059137.3396027,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1945,1653059137.443489,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3523,1,1,normal,9998.0,9998
1946,1653059137.5447953,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1947,1653059137.6451633,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1948,1653059137.74563,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1949,1653059137.8466525,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1950,1653059137.9480846,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1951,1653059138.0507555,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1952,1653059138.1519666,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1953,1653059138.252314,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1954,1653059138.3527792,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1955,1653059138.4557352,1,right-row-entry,2027,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1956,1653059138.556349,1,right-row-entry,1933,1940,1986,120,9998,3450,3502,3528,1,1,normal,9998.0,9998
1957,1653059138.660565,1,right-row-entry,1933,1940,1986,120,9998,3477,3502,3528,1,1,normal,9998.0,9998
1958,1653059138.7661505,1,right-row-entry,1933,1940,1986,120,9998,3477,3502,3531,1,1,normal,9998.0,9998
1959,1653059138.8666143,1,right-row-entry,1933,1940,1986,120,9998,3477,3502,3531,1,1,normal,9998.0,9998
1960,1653059138.9670534,1,right-row-entry,1933,1948,1986,120,9998,3477,3502,3531,1,1,normal,9998.0,9998
1961,1653059139.0674791,1,right-row-entry,1933,1948,1986,120,9998,3477,3493,3531,1,1,normal,9998.0,9998
1962,1653059139.1678867,1,right-row-entry,1933,1948,1986,120,9998,3477,3493,3531,1,1,normal,9998.0,9998
1963,1653059139.270301,1,right-row-entry,1933,1948,1999,120,9998,3477,3493,3531,1,1,normal,9998.0,9998
1979,1653059140.8848512,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1980,1653059140.987542,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1981,1653059141.08849,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1982,1653059141.1902258,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1983,1653059141.2918963,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1984,1653059141.393121,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1985,1653059141.494444,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1986,1653059141.596465,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1987,1653059141.702402,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1988,1653059141.802878,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1989,1653059141.9032445,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
1990,1653059142.0036232,1,right-row-entry,2014,1948,1999,120,9998,3464,3493,3569,1,1,normal,9998.0,9998
2005,1653059143.5217535,1,right-row-entry,2022,1948,1989,0,9998,3464,3546,3569,1,1,normal,9998.0,9998
2006,1653059143.627524,1,right-row-entry,2022,1948,1989,0,9998,3464,3546,3569,1,1,normal,9998.0,9998
2007,1653059143.727966,1,right-row-entry,2022,1948,1989,0,9998,3464,3546,3569,1,1,normal,9998.0,9998
2008,1653059143.828404,1,right-row-entry,2022,1948,1989,0,9998,3464,3546,3569,1,1,normal,9998.0,9998
2009,1653059143.9288037,1,right-row-entry,2022,1967,1989,0,9998,3464,3546,3569,1,1,normal,9998.0,9998
2021,1653059145.137118,1,right-row-entry,2022,1967,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2022,1653059145.2374997,1,right-row-entry,2022,1967,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2023,1653059145.3379328,1,right-row-entry,2022,1967,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2024,1653059145.4420302,1,right-row-entry,2022,1967,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2025,1653059145.5424223,1,right-row-entry,2022,1984,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2026,1653059145.6428034,1,right-row-entry,2022,1984,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2027,1653059145.7431931,1,right-row-entry,2022,1984,1989,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2028,1653059145.8438563,1,right-row-entry,2022,1984,1959,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2029,1653059145.9446526,1,right-row-entry,2022,1984,1959,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2030,1653059146.0465934,1,right-row-entry,2022,1984,1959,120,9998,3521,3550,3571,1,1,normal,9998.0,9998
2031,1653059146.1477373,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3571,1,1,normal,9998.0,9998
2032,1653059146.248151,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3584,1,1,normal,9998.0,9998
2033,1653059146.348565,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3584,1,1,normal,9998.0,9998
2034,1653059146.4491622,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3584,1,1,normal,9998.0,9998
2035,1653059146.549585,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3584,1,1,normal,9998.0,9998
2036,1653059146.6582575,1,right-row-entry,2048,1984,1959,120,9998,3532,3550,3584,1,1,normal,9998.0,9998
2037,1653059146.7586794,1,right-row-entry,2048,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2038,1653059146.859063,1,right-row-entry,2048,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2039,1653059146.959685,1,right-row-entry,2048,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2040,1653059147.0600555,1,right-row-entry,2065,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2041,1653059147.1615949,1,right-row-entry,2065,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2042,1653059147.264555,1,right-row-entry,2065,1984,1959,120,9998,3532,3562,3584,1,1,normal,9998.0,9998
2043,1653059147.367802,1,right-row-entry,2065,1984,1959,120,9998,3528,3562,3584,1,1,normal,9998.0,9998
2044,1653059147.468222,1,right-row-entry,2065,1984,1959,120,9998,3528,3562,3584,1,1,normal,9998.0,9998
2045,1653059147.5686471,1,right-row-entry,2065,2008,1959,120,9998,3528,3562,3584,1,1,normal,9998.0,9998
2046,1653059147.6691291,1,right-row-entry,2065,2008,1959,120,9998,3528,3573,3584,1,1,normal,9998.0,9998
2057,1653059148.7910862,1,right-row-entry,2065,2008,1959,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2058,1653059148.893082,1,right-row-entry,2065,2008,1959,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2059,1653059148.9944465,1,right-row-entry,2065,2008,1959,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2060,1653059149.09523,1,right-row-entry,2065,2008,1874,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2061,1653059149.2006226,1,right-row-entry,2065,2008,1874,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2062,1653059149.3011243,1,right-row-entry,2065,2008,1874,120,9998,3545,3573,3578,1,1,normal,9998.0,9998
2066,1653059149.7033892,1,right-row-entry,2094,2008,1874,128,9998,3561,3573,3575,1,1,normal,9998.0,9998
2067,1653059149.8105185,1,right-row-entry,2094,2008,1874,128,9998,3561,3573,3575,1,1,normal,9998.0,9998
2068,1653059149.9120266,1,right-row-entry,2094,2008,1874,128,9998,3561,3573,3575,1,1,normal,9998.0,9998
2069,1653059150.0138416,1,right-row-entry,2094,2008,1874,128,9998,3561,3573,3575,1,1,normal,9998.0,9998
2118,1653059154.9641595,1,right-row-entry,614,633,1996,120,9998,1435,3570,3577,1,0,normal,9998.0,9998
2119,1653059155.0645485,1,right-row-entry,614,633,1996,120,9998,1435,3570,3577,1,0,normal,9998.0,9998
2120,1653059155.1657257,1,right-row-entry,614,633,1996,120,9998,1435,3570,3577,1,0,normal,9998.0,9998
2121,1653059155.266669,1,right-row-entry,614,633,1996,120,9998,1435,3570,3577,1,0,normal,9998.0,9998
2122,1653059155.367689,1,right-row-entry,614,633,1996,120,9998,1435,3570,3577,1,0,normal,9998.0,9998
2158,1653059159.0082538,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2159,1653059159.1088817,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2160,1653059159.2103057,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2161,1653059159.310681,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2162,1653059159.4118595,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2163,1653059159.5124996,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2164,1653059159.6138475,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2165,1653059159.7150133,1,right-row-entry,614,630,635,128,9998,1454,3577,3589,1,0,normal,9998.0,9998
2166,1653059159.8163292,1,right-row-entry,614,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2167,1653059159.9175978,1,right-row-entry,614,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2168,1653059160.0254257,1,right-row-entry,614,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2169,1653059160.125879,1,right-row-entry,614,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2170,1653059160.2263043,1,right-row-entry,619,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2171,1653059160.326729,1,right-row-entry,619,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2172,1653059160.4271655,1,right-row-entry,619,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2173,1653059160.528182,1,right-row-entry,619,630,635,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2174,1653059160.628593,1,right-row-entry,619,630,629,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2175,1653059160.7290497,1,right-row-entry,619,630,629,128,9998,1454,3573,3589,1,0,normal,9998.0,9998
2176,1653059160.8294325,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2177,1653059160.929858,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2178,1653059161.03024,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2179,1653059161.131771,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2180,1653059161.2321625,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2181,1653059161.332546,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2182,1653059161.432995,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2183,1653059161.5333836,1,right-row-entry,619,634,629,128,9998,1451,3573,3584,1,0,normal,9998.0,9998
2184,1653059161.633752,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2185,1653059161.7348442,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2186,1653059161.836165,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2187,1653059161.936544,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2188,1653059162.036989,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2189,1653059162.1373732,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2190,1653059162.2377567,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2191,1653059162.3384137,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2192,1653059162.4394548,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2193,1653059162.5398166,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2194,1653059162.6402102,1,right-row-entry,619,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2195,1653059162.7406402,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2196,1653059162.8410883,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2197,1653059162.9437125,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2198,1653059163.0440853,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2199,1653059163.1447446,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2200,1653059163.2451217,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2201,1653059163.346548,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2202,1653059163.4476683,1,right-row-entry,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2203,1653059163.549954,1,cleaning,609,634,629,128,9998,1451,3573,1503,1,0,normal,9998.0,9998
2217,1653059164.9722583,3,cleaning,609,629,589,128,9998,1446,3573,1503,1,0,normal,0.8,857
2252,1653059168.5095923,5,cleaning,601,622,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2253,1653059168.6105294,5,cleaning,601,622,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2254,1653059168.712056,5,cleaning,601,622,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2255,1653059168.8138218,5,cleaning,601,622,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2256,1653059168.915139,5,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2257,1653059169.0161264,5,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2258,1653059169.125602,5,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2263,1653059169.629684,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2264,1653059169.7323084,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2265,1653059169.835168,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2266,1653059169.935552,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2267,1653059170.035939,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2268,1653059170.1363022,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2269,1653059170.236797,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2270,1653059170.3382883,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2271,1653059170.4386976,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2272,1653059170.5390656,6,cleaning,601,618,629,120,9998,1449,1474,1485,1,0,normal,0.8,837
2273,1653059170.6405404,6,cleaning,603,618,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2274,1653059170.7410152,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2275,1653059170.8413937,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2276,1653059170.9418666,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2277,1653059171.0422566,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2278,1653059171.142644,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2279,1653059171.2430167,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2280,1653059171.343407,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2281,1653059171.4437847,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2282,1653059171.5477247,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2283,1653059171.64815,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2284,1653059171.748569,6,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2285,1653059171.8491929,7,cleaning,603,622,627,120,9998,1449,1474,1485,1,0,normal,0.8,837
2286,1653059171.9496355,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2287,1653059172.0507317,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2288,1653059172.1598265,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2289,1653059172.2649252,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2290,1653059172.3660102,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2291,1653059172.4664404,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2292,1653059172.5668285,7,cleaning,603,622,627,128,9998,1449,1474,1485,1,0,normal,0.8,837
2293,1653059172.6671894,7,cleaning,603,622,627,128,9998,1453,1474,1485,1,0,normal,0.8,837
2294,1653059172.7680688,7,cleaning,603,622,627,128,9998,1453,1474,1485,1,0,normal,0.8,837
2295,1653059172.8702548,7,cleaning,603,622,627,128,9998,1453,1474,1485,1,0,normal,0.8,837
2296,1653059172.9724786,7,cleaning,603,622,628,128,9998,1453,1474,1485,1,0,normal,0.8,837
2297,1653059173.0728605,7,cleaning,603,622,628,128,9998,1453,1474,1485,1,0,normal,0.8,837
2298,1653059173.173242,7,cleaning,603,622,628,128,9998,1453,1474,1485,1,0,normal,0.8,837
2333,1653059176.7074232,8,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,837
2334,1653059176.8078008,8,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,837
2335,1653059176.9081817,8,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,837
2336,1653059177.0085585,8,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,837
2337,1653059177.1092162,9,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,810
2338,1653059177.2103498,9,cleaning,603,619,609,120,9998,1413,1437,1485,1,0,normal,0.8,810
2339,1653059177.310757,9,cleaning,603,619,609,120,9998,1413,1437,370,1,0,normal,0.8,810
